"Timestamp","Throughput (messages/sec)"
"2023-08-23T12:40:42.270426","0.32959789057350036"
"2023-08-23T12:40:43.966647","0.6211180124223602"
"2023-08-23T12:40:45.415885","0.6297229219143576"
"2023-08-23T12:40:47.000489","0.6747638326585695"
"2023-08-23T12:40:48.370859","0.7518796992481203"
"2023-08-23T12:40:49.724540","0.7830853563038371"
"2023-08-23T12:40:50.963645","0.8006405124099278"
"2023-08-23T12:40:52.226698","0.7930214115781127"
"2023-08-23T12:40:53.476820","0.8130081300813008"
"2023-08-23T12:40:54.751051","0.7390983000739099"
"2023-08-23T12:40:56.054403","0.8012820512820513"
"2023-08-23T12:40:57.315578","0.7980845969672786"
"2023-08-23T12:40:58.570064","0.7757951900698216"
"2023-08-23T12:40:59.854212","0.8149959250203749"
"2023-08-23T12:41:01.070200","0.8156606851549756"
"2023-08-23T12:41:02.300211","0.8230452674897119"
"2023-08-23T12:41:03.515051","0.8051529790660226"
"2023-08-23T12:41:04.765277","0.8163265306122448"
"2023-08-23T12:41:06.018147","0.7911392405063291"
"2023-08-23T12:41:07.244086","0.8064516129032259"
"2023-08-23T12:41:08.486580","0.8143322475570033"
"2023-08-23T12:41:09.719565","0.819672131147541"
"2023-08-23T12:41:10.929243","0.8169934640522876"
"2023-08-23T12:41:12.165137","0.8136696501220504"
"2023-08-23T12:41:13.384045","0.8210180623973727"
"2023-08-23T12:41:14.609612","0.832639467110741"
"2023-08-23T12:41:15.802307","0.8097165991902834"
"2023-08-23T12:41:17.040467","0.8077544426494346"
"2023-08-23T12:41:18.274541","0.8149959250203749"
"2023-08-23T12:41:19.501923","0.8"
"2023-08-23T12:41:20.762357","0.778816199376947"
"2023-08-23T12:41:22.037667","0.8278145695364238"
"2023-08-23T12:41:23.246589","0.8084074373484236"
"2023-08-23T12:41:24.489546","0.8149959250203749"
"2023-08-23T12:41:25.707708","0.8103727714748784"
"2023-08-23T12:41:26.944506","0.8136696501220504"
"2023-08-23T12:41:28.177971","0.8176614881439084"
"2023-08-23T12:41:29.396422","0.8156606851549756"
"2023-08-23T12:41:30.637041","0.8143322475570033"
"2023-08-23T12:41:31.849300","0.8090614886731392"
"2023-08-23T12:41:33.080847","0.8271298593879238"
"2023-08-23T12:41:34.296280","0.8237232289950577"
"2023-08-23T12:41:35.521329","0.8123476848090982"
"2023-08-23T12:41:36.768767","0.7898894154818326"
"2023-08-23T12:41:38.009065","0.8312551953449708"
"2023-08-23T12:41:39.208660","0.8237232289950577"
"2023-08-23T12:41:40.422508","0.8130081300813008"
"2023-08-23T12:41:41.664364","0.8163265306122448"
"2023-08-23T12:41:42.877022","0.8417508417508418"
"2023-08-23T12:41:44.072965","0.8090614886731392"
"2023-08-23T12:41:45.304979","0.8237232289950577"
"2023-08-23T12:41:46.588017","0.6993006993006994"
"2023-08-23T12:41:47.954654","0.8090614886731392"
"2023-08-23T12:41:49.182176","0.8250825082508251"
"2023-08-23T12:41:50.394294","0.8264462809917356"
"2023-08-23T12:41:51.605375","0.8216926869350862"
"2023-08-23T12:41:52.925132","0.7739938080495355"
"2023-08-23T12:41:54.129539","0.8149959250203749"
"2023-08-23T12:41:55.343993","0.8176614881439084"
"2023-08-23T12:41:56.578091","0.8110300081103"
"2023-08-23T12:41:57.804768","0.8058017727639"
"2023-08-23T12:41:59.038116","0.8257638315441783"
"2023-08-23T12:42:00.248936","0.8136696501220504"
"2023-08-23T12:42:01.479710","0.8382229673093042"
"2023-08-23T12:42:02.682577","0.8210180623973727"
"2023-08-23T12:42:03.905853","0.7936507936507936"
"2023-08-23T12:42:05.146869","0.7993605115907275"
"2023-08-23T12:42:06.409328","0.8298755186721991"
"2023-08-23T12:42:07.611214","0.8250825082508251"
"2023-08-23T12:42:08.859138","0.7874015748031495"
"2023-08-23T12:42:10.085811","0.8123476848090982"
"2023-08-23T12:42:11.315505","0.8305647840531561"
"2023-08-23T12:42:12.552186","0.7843137254901962"
"2023-08-23T12:42:13.804380","0.8244023083264632"
"2023-08-23T12:42:15.010784","0.8368200836820083"
"2023-08-23T12:42:16.203303","0.8347245409015025"
"2023-08-23T12:42:17.400771","0.7993605115907275"
"2023-08-23T12:42:18.662586","0.8264462809917356"
"2023-08-23T12:42:19.867936","0.8382229673093042"
"2023-08-23T12:42:21.058509","0.8136696501220504"
"2023-08-23T12:42:22.289408","0.8110300081103"
"2023-08-23T12:42:23.529156","0.8176614881439084"
"2023-08-23T12:42:24.772156","0.7968127490039841"
"2023-08-23T12:42:25.996221","0.832639467110741"
"2023-08-23T12:42:27.200230","0.8110300081103"
"2023-08-23T12:42:28.442491","0.8156606851549756"
"2023-08-23T12:42:29.658441","0.8077544426494346"
"2023-08-23T12:42:30.895131","0.8312551953449708"
"2023-08-23T12:42:32.100468","0.8230452674897119"
"2023-08-23T12:42:33.324084","0.8203445447087776"
"2023-08-23T12:42:34.533650","0.8237232289950577"
"2023-08-23T12:42:35.749143","0.8305647840531561"
"2023-08-23T12:42:36.952865","0.8305647840531561"
"2023-08-23T12:42:38.175391","0.8163265306122448"
"2023-08-23T12:42:39.378560","0.8312551953449708"
"2023-08-23T12:42:40.582632","0.832639467110741"
"2023-08-23T12:42:41.785705","0.828500414250207"
"2023-08-23T12:42:42.999793","0.8257638315441783"
"2023-08-23T12:42:44.202478","0.835421888053467"
"2023-08-23T12:42:45.397294","0.8190008190008189"
"2023-08-23T12:42:46.680163","0.7830853563038371"
"2023-08-23T12:42:47.909009","0.8051529790660226"
"2023-08-23T12:42:49.140336","0.8271298593879238"
"2023-08-23T12:42:50.346002","0.8019246190858058"
"2023-08-23T12:42:51.594118","0.8163265306122448"
"2023-08-23T12:42:52.829126","0.8264462809917356"
"2023-08-23T12:42:54.034437","0.8257638315441783"
"2023-08-23T12:42:55.241241","0.8347245409015025"
"2023-08-23T12:42:56.442844","0.8347245409015025"
