"Timestamp","Queue Size"
"2023-08-23T12:49:40.607551","1852"
"2023-08-23T12:49:41.836283","1850"
"2023-08-23T12:49:43.068763","1848"
"2023-08-23T12:49:44.297309","1846"
"2023-08-23T12:49:45.589870","1844"
"2023-08-23T12:49:46.802160","1842"
"2023-08-23T12:49:48.043983","1840"
"2023-08-23T12:49:49.276385","1838"
"2023-08-23T12:49:50.541621","1836"
"2023-08-23T12:49:51.761118","1834"
"2023-08-23T12:49:52.981692","1832"
"2023-08-23T12:49:54.222565","1830"
"2023-08-23T12:49:55.460414","1828"
"2023-08-23T12:49:56.703192","1826"
"2023-08-23T12:49:57.944290","1824"
"2023-08-23T12:49:59.180341","1822"
"2023-08-23T12:50:00.404587","1820"
"2023-08-23T12:50:01.657152","1818"
"2023-08-23T12:50:02.866922","1816"
"2023-08-23T12:50:04.125048","1814"
"2023-08-23T12:50:05.449398","1812"
"2023-08-23T12:50:06.668975","1810"
"2023-08-23T12:50:07.884894","1808"
"2023-08-23T12:50:09.129840","1806"
"2023-08-23T12:50:10.347684","1804"
"2023-08-23T12:50:11.566972","1802"
"2023-08-23T12:50:12.812611","1800"
"2023-08-23T12:50:14.031333","1798"
"2023-08-23T12:50:15.267187","1796"
"2023-08-23T12:50:16.533388","1794"
"2023-08-23T12:50:17.918161","1792"
"2023-08-23T12:50:19.149579","1790"
"2023-08-23T12:50:20.364043","1788"
"2023-08-23T12:50:21.570026","1786"
"2023-08-23T12:50:22.820669","1784"
"2023-08-23T12:50:24.044573","1782"
"2023-08-23T12:50:25.280160","1780"
"2023-08-23T12:50:26.514216","1778"
"2023-08-23T12:50:27.761721","1776"
"2023-08-23T12:50:28.979040","1774"
"2023-08-23T12:50:30.271815","1772"
"2023-08-23T12:50:31.495140","1770"
"2023-08-23T12:50:32.707639","1768"
"2023-08-23T12:50:33.938501","1766"
"2023-08-23T12:50:35.194226","1764"
"2023-08-23T12:50:36.469782","1762"
"2023-08-23T12:50:37.700420","1760"
"2023-08-23T12:50:38.945125","1758"
"2023-08-23T12:50:40.173857","1756"
"2023-08-23T12:50:41.382776","1754"
"2023-08-23T12:50:42.642753","1752"
"2023-08-23T12:50:43.885213","1750"
"2023-08-23T12:50:45.098414","1748"
"2023-08-23T12:50:46.337747","1746"
"2023-08-23T12:50:47.656247","1744"
"2023-08-23T12:50:48.944074","1742"
"2023-08-23T12:50:50.172971","1740"
"2023-08-23T12:50:51.423091","1738"
"2023-08-23T12:50:52.648618","1736"
"2023-08-23T12:50:53.894604","1734"
"2023-08-23T12:50:55.143209","1732"
"2023-08-23T12:50:56.407195","1730"
"2023-08-23T12:50:57.629761","1728"
"2023-08-23T12:50:58.841676","1726"
"2023-08-23T12:51:00.074441","1724"
"2023-08-23T12:51:01.304608","1722"
"2023-08-23T12:51:02.512344","1720"
"2023-08-23T12:51:03.735892","1718"
"2023-08-23T12:51:04.971982","1716"
"2023-08-23T12:51:06.189744","1714"
"2023-08-23T12:51:07.433772","1712"
"2023-08-23T12:51:08.661262","1710"
"2023-08-23T12:51:09.898186","1709"
"2023-08-23T12:51:11.154782","1708"
"2023-08-23T12:51:12.386473","1707"
"2023-08-23T12:51:13.607219","1706"
"2023-08-23T12:51:14.857588","1705"
"2023-08-23T12:51:16.102345","1704"
"2023-08-23T12:51:17.309118","1703"
"2023-08-23T12:51:18.528660","1702"
"2023-08-23T12:51:19.773789","1701"
"2023-08-23T12:51:21.030975","1700"
"2023-08-23T12:51:22.242443","1699"
"2023-08-23T12:51:23.444835","1698"
"2023-08-23T12:51:24.640034","1697"
"2023-08-23T12:51:25.912678","1696"
"2023-08-23T12:51:27.156445","1695"
"2023-08-23T12:51:28.395168","1694"
"2023-08-23T12:51:29.612207","1693"
"2023-08-23T12:51:30.843649","1692"
"2023-08-23T12:51:32.065324","1691"
"2023-08-23T12:51:33.290614","1690"
"2023-08-23T12:51:34.523058","1689"
"2023-08-23T12:51:35.749354","1688"
"2023-08-23T12:51:36.947356","1687"
"2023-08-23T12:51:38.185602","1686"
"2023-08-23T12:51:39.425630","1685"
"2023-08-23T12:51:40.632097","1684"
"2023-08-23T12:51:41.816703","1683"
"2023-08-23T12:51:43.014992","1682"
"2023-08-23T12:51:44.216356","1681"
"2023-08-23T12:51:45.416472","1680"
"2023-08-23T12:51:46.652676","1679"
"2023-08-23T12:51:47.936395","1678"
"2023-08-23T12:51:49.144283","1677"
"2023-08-23T12:51:50.375935","1676"
"2023-08-23T12:57:51.595632","1640"
"2023-08-23T12:57:52.783337","1638"
"2023-08-23T12:57:53.975354","1636"
"2023-08-23T12:57:55.161819","1634"
"2023-08-23T12:57:56.368945","1632"
"2023-08-23T12:57:57.539966","1630"
"2023-08-23T12:57:58.740619","1628"
"2023-08-23T12:57:59.963714","1626"
"2023-08-23T12:58:01.153402","1624"
"2023-08-23T12:58:02.351857","1622"
"2023-08-23T12:58:03.549062","1620"
"2023-08-23T12:58:04.748832","1618"
"2023-08-23T12:58:05.956047","1616"
"2023-08-23T12:58:07.157215","1614"
"2023-08-23T12:58:08.345627","1612"
"2023-08-23T12:58:09.530368","1610"
"2023-08-23T12:58:10.771746","1608"
"2023-08-23T12:58:11.969821","1606"
"2023-08-23T12:58:13.169538","1604"
"2023-08-23T12:58:14.387491","1602"
"2023-08-23T12:58:15.585073","1600"
"2023-08-23T12:58:16.761362","1598"
"2023-08-23T12:58:17.976727","1596"
"2023-08-23T12:58:19.169142","1594"
"2023-08-23T12:58:20.371159","1592"
"2023-08-23T12:58:21.595965","1590"
"2023-08-23T12:58:22.781929","1588"
"2023-08-23T12:58:23.964259","1586"
"2023-08-23T12:58:25.169092","1584"
"2023-08-23T12:58:26.365893","1582"
"2023-08-23T12:58:27.536053","1580"
"2023-08-23T12:58:28.717829","1578"
"2023-08-23T12:58:29.920609","1576"
"2023-08-23T12:58:31.120325","1574"
"2023-08-23T12:58:32.315156","1572"
"2023-08-23T12:58:33.502856","1570"
"2023-08-23T12:58:34.705152","1568"
"2023-08-23T12:58:35.898737","1566"
"2023-08-23T12:58:37.097219","1564"
"2023-08-23T12:58:38.334535","1562"
"2023-08-23T12:58:39.538898","1560"
"2023-08-23T12:58:40.735531","1558"
"2023-08-23T12:58:41.960122","1556"
"2023-08-23T12:58:43.199006","1554"
"2023-08-23T12:58:44.443264","1552"
"2023-08-23T12:58:45.667536","1550"
"2023-08-23T12:58:46.895482","1548"
"2023-08-23T12:58:48.148326","1546"
"2023-08-23T12:58:49.367249","1544"
"2023-08-23T12:58:50.617689","1542"
"2023-08-23T12:58:51.923918","1540"
"2023-08-23T12:58:53.175402","1538"
"2023-08-23T12:58:54.416965","1536"
"2023-08-23T12:58:55.654964","1534"
"2023-08-23T12:58:56.900361","1532"
"2023-08-23T12:58:58.134691","1530"
"2023-08-23T12:58:59.344517","1528"
"2023-08-23T12:59:00.576084","1526"
"2023-08-23T12:59:01.769333","1524"
"2023-08-23T12:59:02.986874","1522"
"2023-08-23T12:59:04.192642","1520"
"2023-08-23T12:59:05.379690","1518"
"2023-08-23T12:59:06.599981","1516"
"2023-08-23T12:59:07.848907","1514"
"2023-08-23T12:59:09.030979","1512"
"2023-08-23T12:59:10.210438","1510"
"2023-08-23T12:59:11.454896","1508"
"2023-08-23T12:59:12.643186","1506"
"2023-08-23T12:59:13.827806","1504"
"2023-08-23T12:59:15.029902","1502"
"2023-08-23T12:59:16.239866","1500"
"2023-08-23T12:59:17.430653","1498"
"2023-08-23T12:59:18.660987","1496"
"2023-08-23T12:59:19.883756","1494"
"2023-08-23T12:59:21.106352","1492"
"2023-08-23T12:59:22.292319","1490"
"2023-08-23T12:59:23.484822","1488"
"2023-08-23T12:59:24.706093","1486"
"2023-08-23T12:59:25.904682","1484"
"2023-08-23T12:59:27.106989","1482"
"2023-08-23T12:59:28.325929","1480"
"2023-08-23T12:59:29.524951","1478"
"2023-08-23T12:59:30.717545","1476"
"2023-08-23T12:59:31.920431","1474"
"2023-08-23T12:59:33.087655","1472"
"2023-08-23T12:59:34.313425","1470"
"2023-08-23T12:59:35.536463","1468"
"2023-08-23T12:59:36.735573","1466"
"2023-08-23T12:59:37.928069","1464"
"2023-08-23T12:59:39.149798","1462"
"2023-08-23T12:59:40.354039","1460"
"2023-08-23T12:59:41.523727","1459"
"2023-08-23T12:59:42.720002","1458"
"2023-08-23T12:59:43.912775","1457"
"2023-08-23T12:59:45.115897","1456"
"2023-08-23T12:59:46.288140","1455"
"2023-08-23T12:59:47.530871","1454"
"2023-08-23T12:59:48.787931","1453"
"2023-08-23T12:59:49.976864","1452"
"2023-08-23T12:59:51.177360","1451"
"2023-08-23T12:59:52.349563","1450"
"2023-08-23T12:59:53.541383","1449"
"2023-08-23T12:59:54.724004","1448"
"2023-08-23T12:59:55.908058","1447"
"2023-08-23T12:59:57.078967","1446"
"2023-08-23T12:59:58.275929","1445"
"2023-08-23T12:59:59.468356","1444"
"2023-08-23T13:00:00.675586","1443"
"2023-08-23T13:00:01.873551","1442"
"2023-08-23T13:00:03.061102","1441"
"2023-08-23T13:00:04.259977","1440"
"2023-08-23T13:00:05.442916","1439"
"2023-08-23T13:00:06.663610","1438"
"2023-08-23T13:00:07.862218","1437"
"2023-08-23T13:00:09.043620","1436"
"2023-08-23T13:00:10.236968","1435"
"2023-08-23T13:00:11.447543","1434"
"2023-08-23T13:00:12.640880","1433"
"2023-08-23T13:00:13.823349","1432"
"2023-08-23T13:00:15.021422","1431"
"2023-08-23T13:00:16.213638","1430"
"2023-08-23T13:00:17.397083","1429"
"2023-08-23T13:00:18.601942","1428"
"2023-08-23T13:00:19.798913","1427"
"2023-08-23T13:00:20.990997","1426"
"2023-08-23T13:06:22.186303","1390"
"2023-08-23T13:06:23.376035","1388"
"2023-08-23T13:06:24.578957","1386"
"2023-08-23T13:06:25.743543","1384"
"2023-08-23T13:06:26.933410","1382"
"2023-08-23T13:06:28.118151","1380"
"2023-08-23T13:06:29.324755","1378"
"2023-08-23T13:06:30.521793","1376"
"2023-08-23T13:06:31.722031","1374"
"2023-08-23T13:06:32.904097","1372"
"2023-08-23T13:06:34.093868","1370"
"2023-08-23T13:06:35.289609","1368"
"2023-08-23T13:06:36.481819","1366"
"2023-08-23T13:06:37.678362","1364"
"2023-08-23T13:06:38.878658","1362"
"2023-08-23T13:06:40.059962","1360"
"2023-08-23T13:06:41.262647","1358"
"2023-08-23T13:06:42.478075","1356"
"2023-08-23T13:06:43.678355","1354"
"2023-08-23T13:06:44.861656","1352"
"2023-08-23T13:06:46.056513","1350"
"2023-08-23T13:06:47.245596","1348"
"2023-08-23T13:06:48.422641","1346"
"2023-08-23T13:06:49.608170","1344"
"2023-08-23T13:06:50.809344","1342"
"2023-08-23T13:06:51.997784","1340"
"2023-08-23T13:06:53.200829","1338"
"2023-08-23T13:06:54.375341","1336"
"2023-08-23T13:06:55.567075","1334"
"2023-08-23T13:06:56.752159","1332"
"2023-08-23T13:06:57.942842","1330"
"2023-08-23T13:06:59.167477","1328"
"2023-08-23T13:07:00.343385","1326"
"2023-08-23T13:07:01.534615","1324"
"2023-08-23T13:07:02.726281","1322"
"2023-08-23T13:07:03.901446","1320"
"2023-08-23T13:07:05.087910","1318"
"2023-08-23T13:07:06.255108","1316"
"2023-08-23T13:07:07.451841","1314"
"2023-08-23T13:07:08.649600","1312"
"2023-08-23T13:07:09.813510","1310"
"2023-08-23T13:07:11.010075","1308"
"2023-08-23T13:07:12.202080","1306"
"2023-08-23T13:07:13.395205","1304"
"2023-08-23T13:07:14.579691","1302"
"2023-08-23T13:07:15.752952","1300"
"2023-08-23T13:07:16.942472","1298"
"2023-08-23T13:07:18.127209","1296"
"2023-08-23T13:07:19.323218","1294"
"2023-08-23T13:07:20.514428","1292"
"2023-08-23T13:07:21.689979","1290"
"2023-08-23T13:07:22.885915","1288"
"2023-08-23T13:07:24.065829","1286"
"2023-08-23T13:07:25.246644","1284"
"2023-08-23T13:07:26.424219","1282"
"2023-08-23T13:07:27.605460","1280"
"2023-08-23T13:07:28.794970","1278"
"2023-08-23T13:07:29.975981","1276"
"2023-08-23T13:07:31.195206","1274"
"2023-08-23T13:07:32.375093","1272"
"2023-08-23T13:07:33.547047","1270"
"2023-08-23T13:07:34.726156","1268"
"2023-08-23T13:07:35.915369","1266"
"2023-08-23T13:07:37.106327","1264"
"2023-08-23T13:07:38.289495","1262"
"2023-08-23T13:07:39.491425","1260"
"2023-08-23T13:07:40.683256","1258"
"2023-08-23T13:07:41.880501","1256"
"2023-08-23T13:07:43.073442","1254"
"2023-08-23T13:07:44.238438","1252"
"2023-08-23T13:07:45.434539","1250"
"2023-08-23T13:07:46.634893","1248"
"2023-08-23T13:07:47.909987","1246"
"2023-08-23T13:07:49.125037","1244"
"2023-08-23T13:07:50.286492","1242"
"2023-08-23T13:07:51.502569","1240"
"2023-08-23T13:07:52.683134","1238"
"2023-08-23T13:07:53.890749","1236"
"2023-08-23T13:07:55.060540","1234"
"2023-08-23T13:07:56.236149","1232"
"2023-08-23T13:07:57.466210","1230"
"2023-08-23T13:07:58.637216","1228"
"2023-08-23T13:07:59.817058","1226"
"2023-08-23T13:08:01.039315","1224"
"2023-08-23T13:08:02.218690","1222"
"2023-08-23T13:08:03.398507","1220"
"2023-08-23T13:08:04.546593","1218"
"2023-08-23T13:08:05.767979","1216"
"2023-08-23T13:08:06.931637","1214"
"2023-08-23T13:08:08.110764","1212"
"2023-08-23T13:08:09.289275","1210"
"2023-08-23T13:08:10.452648","1209"
"2023-08-23T13:08:11.647192","1208"
"2023-08-23T13:08:12.818032","1207"
"2023-08-23T13:08:13.999741","1206"
"2023-08-23T13:08:15.183527","1205"
"2023-08-23T13:08:16.359073","1204"
"2023-08-23T13:08:17.745054","1203"
"2023-08-23T13:08:18.932436","1202"
"2023-08-23T13:08:20.100589","1201"
"2023-08-23T13:08:21.264023","1200"
"2023-08-23T13:08:22.457563","1199"
"2023-08-23T13:08:23.647470","1198"
"2023-08-23T13:08:24.808784","1197"
"2023-08-23T13:08:25.991141","1196"
"2023-08-23T13:08:27.148269","1195"
"2023-08-23T13:08:28.341503","1194"
"2023-08-23T13:08:29.525469","1193"
"2023-08-23T13:08:30.703613","1192"
"2023-08-23T13:08:31.905102","1191"
"2023-08-23T13:08:33.077600","1190"
"2023-08-23T13:08:34.246101","1189"
"2023-08-23T13:08:35.433126","1188"
"2023-08-23T13:08:36.610645","1187"
"2023-08-23T13:08:37.797023","1186"
"2023-08-23T13:08:38.998446","1185"
"2023-08-23T13:08:40.188004","1184"
"2023-08-23T13:08:41.361591","1183"
"2023-08-23T13:08:42.537492","1182"
"2023-08-23T13:08:43.712030","1181"
"2023-08-23T13:08:44.894372","1180"
"2023-08-23T13:08:46.064805","1179"
"2023-08-23T13:08:47.267021","1178"
"2023-08-23T13:08:48.455928","1177"
"2023-08-23T13:08:49.632217","1176"
"2023-08-23T13:14:50.809975","1141"
"2023-08-23T13:14:52.065172","1138"
"2023-08-23T13:14:53.328866","1136"
"2023-08-23T13:14:54.532636","1134"
"2023-08-23T13:14:55.718962","1132"
"2023-08-23T13:14:56.914510","1130"
"2023-08-23T13:14:58.092117","1128"
"2023-08-23T13:14:59.303385","1126"
"2023-08-23T13:15:00.484827","1124"
"2023-08-23T13:15:01.653803","1122"
"2023-08-23T13:15:02.815673","1120"
"2023-08-23T13:15:04.011152","1118"
"2023-08-23T13:15:05.182570","1116"
"2023-08-23T13:15:06.375865","1114"
"2023-08-23T13:15:07.545192","1112"
"2023-08-23T13:15:08.709517","1110"
"2023-08-23T13:15:09.898017","1108"
"2023-08-23T13:15:11.080297","1106"
"2023-08-23T13:15:12.264831","1104"
"2023-08-23T13:15:13.441300","1102"
"2023-08-23T13:15:14.641339","1100"
"2023-08-23T13:15:15.812609","1098"
"2023-08-23T13:15:16.999938","1096"
"2023-08-23T13:15:18.173697","1094"
"2023-08-23T13:15:19.360297","1092"
"2023-08-23T13:15:20.547778","1090"
"2023-08-23T13:15:21.732179","1088"
"2023-08-23T13:15:22.940366","1086"
"2023-08-23T13:15:24.112013","1084"
"2023-08-23T13:15:25.288199","1082"
"2023-08-23T13:15:26.455424","1080"
"2023-08-23T13:15:27.623996","1078"
"2023-08-23T13:15:28.783604","1076"
"2023-08-23T13:15:29.963344","1074"
"2023-08-23T13:15:31.130529","1072"
"2023-08-23T13:15:32.322556","1070"
"2023-08-23T13:15:33.490364","1068"
"2023-08-23T13:15:34.655566","1066"
"2023-08-23T13:15:35.816003","1064"
"2023-08-23T13:15:36.998300","1062"
"2023-08-23T13:15:38.177125","1060"
"2023-08-23T13:15:39.343527","1058"
"2023-08-23T13:15:40.529430","1056"
"2023-08-23T13:15:41.713738","1054"
"2023-08-23T13:15:42.935510","1052"
"2023-08-23T13:15:44.093736","1050"
"2023-08-23T13:15:45.279171","1048"
"2023-08-23T13:15:46.447914","1046"
"2023-08-23T13:15:47.726896","1044"
"2023-08-23T13:15:48.896589","1042"
"2023-08-23T13:15:50.067149","1040"
"2023-08-23T13:15:51.257173","1038"
"2023-08-23T13:15:52.443477","1036"
"2023-08-23T13:15:53.614515","1034"
"2023-08-23T13:15:54.785573","1032"
"2023-08-23T13:15:55.965510","1030"
"2023-08-23T13:15:57.123352","1028"
"2023-08-23T13:15:58.303248","1026"
"2023-08-23T13:15:59.468281","1024"
"2023-08-23T13:16:00.666069","1022"
"2023-08-23T13:16:01.830839","1020"
"2023-08-23T13:16:03.040975","1018"
"2023-08-23T13:16:04.200658","1016"
"2023-08-23T13:16:05.341148","1014"
"2023-08-23T13:16:06.517089","1012"
"2023-08-23T13:16:07.703935","1010"
"2023-08-23T13:16:08.879490","1008"
"2023-08-23T13:16:10.043506","1006"
"2023-08-23T13:16:11.211858","1004"
"2023-08-23T13:16:12.388126","1002"
"2023-08-23T13:16:13.561071","1000"
"2023-08-23T13:16:14.727472","998"
"2023-08-23T13:16:15.900809","996"
"2023-08-23T13:16:17.066008","994"
"2023-08-23T13:16:18.253861","992"
"2023-08-23T13:16:19.420880","990"
"2023-08-23T13:16:20.592988","988"
"2023-08-23T13:16:21.761846","986"
"2023-08-23T13:16:22.925812","984"
"2023-08-23T13:16:24.085608","982"
"2023-08-23T13:16:25.256844","980"
"2023-08-23T13:16:26.439602","978"
"2023-08-23T13:16:27.620880","976"
"2023-08-23T13:16:28.802746","974"
"2023-08-23T13:16:29.983152","972"
"2023-08-23T13:16:31.147810","970"
"2023-08-23T13:16:32.308809","968"
"2023-08-23T13:16:33.499738","966"
"2023-08-23T13:16:34.664446","964"
"2023-08-23T13:16:35.860506","962"
"2023-08-23T13:16:37.017510","960"
"2023-08-23T13:16:38.183951","959"
"2023-08-23T13:16:39.373671","958"
"2023-08-23T13:16:40.566543","957"
"2023-08-23T13:16:41.721008","956"
"2023-08-23T13:16:42.919810","955"
"2023-08-23T13:16:44.085522","954"
"2023-08-23T13:16:45.265016","953"
"2023-08-23T13:16:46.447618","952"
"2023-08-23T13:16:47.759876","951"
"2023-08-23T13:16:48.916039","950"
"2023-08-23T13:16:50.077661","949"
"2023-08-23T13:16:51.250722","948"
"2023-08-23T13:16:52.445919","947"
"2023-08-23T13:16:53.600139","946"
"2023-08-23T13:16:54.761778","945"
"2023-08-23T13:16:55.930359","944"
"2023-08-23T13:16:57.097006","943"
"2023-08-23T13:16:58.246371","942"
"2023-08-23T13:16:59.414735","941"
"2023-08-23T13:17:00.575855","940"
"2023-08-23T13:17:01.747728","939"
"2023-08-23T13:17:02.912086","938"
"2023-08-23T13:17:04.083650","937"
"2023-08-23T13:17:05.259850","936"
"2023-08-23T13:17:06.430151","935"
"2023-08-23T13:17:07.593907","934"
"2023-08-23T13:17:08.745227","933"
"2023-08-23T13:17:09.912678","932"
"2023-08-23T13:17:11.079094","931"
"2023-08-23T13:17:12.255472","930"
"2023-08-23T13:17:13.418356","929"
"2023-08-23T13:17:14.578148","928"
"2023-08-23T13:17:15.722325","927"
"2023-08-23T13:17:16.870726","926"
"2023-08-23T13:23:18.047827","925"
"2023-08-23T13:23:19.254598","924"
"2023-08-23T13:23:20.423900","923"
"2023-08-23T13:23:21.606008","922"
"2023-08-23T13:23:22.785243","921"
"2023-08-23T13:23:23.992012","920"
"2023-08-23T13:23:25.169143","919"
"2023-08-23T13:23:26.353137","918"
"2023-08-23T13:23:27.537890","917"
"2023-08-23T13:23:28.717883","916"
"2023-08-23T13:23:29.893197","915"
"2023-08-23T13:23:31.119935","914"
"2023-08-23T13:23:32.306132","913"
"2023-08-23T13:23:33.479307","912"
"2023-08-23T13:23:34.656495","911"
"2023-08-23T13:23:35.838866","910"
"2023-08-23T13:23:37.018301","909"
"2023-08-23T13:23:38.198250","908"
"2023-08-23T13:23:39.388715","907"
"2023-08-23T13:23:40.569007","906"
"2023-08-23T13:23:41.746662","905"
"2023-08-23T13:23:42.914262","904"
"2023-08-23T13:23:44.105121","903"
"2023-08-23T13:23:45.280924","902"
"2023-08-23T13:23:46.472884","901"
"2023-08-23T13:23:47.829554","900"
"2023-08-23T13:23:49.000476","899"
"2023-08-23T13:23:50.193104","898"
"2023-08-23T13:23:51.365933","897"
"2023-08-23T13:23:52.574049","896"
"2023-08-23T13:23:53.749647","895"
"2023-08-23T13:23:54.934350","894"
"2023-08-23T13:23:56.119825","893"
"2023-08-23T13:23:57.306329","892"
"2023-08-23T13:23:58.479275","891"
"2023-08-23T13:23:59.655588","890"
"2023-08-23T13:24:00.819868","889"
"2023-08-23T13:24:02.021891","888"
"2023-08-23T13:24:03.183139","887"
"2023-08-23T13:24:04.458045","886"
"2023-08-23T13:24:05.641862","885"
"2023-08-23T13:24:06.836847","884"
"2023-08-23T13:24:08.012448","883"
"2023-08-23T13:24:09.203673","882"
"2023-08-23T13:24:10.395162","881"
"2023-08-23T13:24:11.578738","880"
