"Timestamp","Throughput (messages/sec)"
"2023-08-23T12:39:58.014568","0.007125806106815833"
"2023-08-23T12:39:59.239853","0.790513833992095"
"2023-08-23T12:40:00.369607","0.8156606851549756"
"2023-08-23T12:40:01.644220","0.7662835249042146"
"2023-08-23T12:40:02.905235","0.7716049382716049"
"2023-08-23T12:40:04.192058","0.7930214115781127"
"2023-08-23T12:40:05.457448","0.778816199376947"
"2023-08-23T12:40:06.755179","0.7911392405063291"
"2023-08-23T12:40:08.011934","0.7757951900698216"
"2023-08-23T12:40:09.282482","0.7782101167315175"
"2023-08-23T12:40:10.572461","0.7930214115781127"
"2023-08-23T12:40:11.833420","0.8"
"2023-08-23T12:40:13.095967","0.8019246190858058"
"2023-08-23T12:40:14.338189","0.8006405124099278"
"2023-08-23T12:40:15.571744","0.7980845969672786"
"2023-08-23T12:40:16.828711","0.8077544426494346"
"2023-08-23T12:40:18.067970","0.7824726134585289"
"2023-08-23T12:40:19.344522","0.7942811755361399"
"2023-08-23T12:40:20.619175","0.7980845969672786"
"2023-08-23T12:40:21.863354","0.790513833992095"
"2023-08-23T12:40:23.122971","0.8190008190008189"
"2023-08-23T12:40:24.344803","0.7917656373713381"
"2023-08-23T12:40:25.606158","0.8006405124099278"
"2023-08-23T12:40:26.870834","0.7993605115907275"
"2023-08-23T12:40:28.117710","0.78125"
"2023-08-23T12:40:29.394509","0.7861635220125786"
"2023-08-23T12:40:30.658041","0.7980845969672786"
"2023-08-23T12:40:31.916974","0.7892659826361484"
"2023-08-23T12:40:33.191589","0.7621951219512195"
"2023-08-23T12:40:34.497744","0.7824726134585289"
"2023-08-23T12:40:35.804805","0.7479431563201197"
"2023-08-23T12:40:37.116696","0.7930214115781127"
"2023-08-23T12:40:38.387945","0.7097232079488999"
"2023-08-23T12:40:39.826879","0.7541478129713424"
"2023-08-23T12:40:41.119964","0.7369196757553427"
"2023-08-23T12:40:42.482601","0.753012048192771"
"2023-08-23T12:40:43.806664","0.7716049382716049"
"2023-08-23T12:40:45.118947","0.6858710562414266"
"2023-08-23T12:40:46.677534","0.6218905472636815"
"2023-08-23T12:40:48.148443","0.790513833992095"
"2023-08-23T12:40:49.414222","0.7575757575757576"
"2023-08-23T12:40:50.744875","0.8084074373484236"
"2023-08-23T12:40:51.967348","0.8143322475570033"
"2023-08-23T12:40:53.195253","0.8143322475570033"
"2023-08-23T12:40:54.421645","0.8090614886731392"
"2023-08-23T12:40:55.666691","0.7942811755361399"
"2023-08-23T12:40:56.928733","0.7987220447284346"
"2023-08-23T12:40:58.177409","0.7911392405063291"
"2023-08-23T12:40:59.437889","0.7886435331230284"
"2023-08-23T12:41:00.723497","0.8045052292839903"
"2023-08-23T12:41:01.954485","0.8038585209003215"
"2023-08-23T12:41:03.197891","0.8176614881439084"
"2023-08-23T12:41:04.411585","0.8244023083264632"
"2023-08-23T12:41:05.630429","0.8077544426494346"
"2023-08-23T12:41:06.865666","0.8064516129032259"
"2023-08-23T12:41:08.119939","0.7961783439490446"
"2023-08-23T12:41:09.377482","0.7974481658692185"
"2023-08-23T12:41:10.615772","0.8203445447087776"
"2023-08-23T12:41:11.831347","0.8216926869350862"
"2023-08-23T12:41:13.062220","0.8103727714748784"
"2023-08-23T12:41:14.292696","0.8032128514056224"
"2023-08-23T12:41:15.531895","0.8143322475570033"
