"Timestamp","Latency (ms)"
"2023-08-23T12:50:48.482751","1000"
"2023-08-23T12:50:49.724740","1000"
"2023-08-23T12:50:50.970680","1000"
"2023-08-23T12:50:52.230255","1000"
"2023-08-23T12:50:53.455761","1000"
"2023-08-23T12:50:54.710573","1000"
"2023-08-23T12:50:55.951578","1001"
"2023-08-23T12:50:57.181204","1000"
"2023-08-23T12:50:58.441149","1000"
"2023-08-23T12:50:59.687215","1000"
"2023-08-23T12:51:00.969758","1000"
"2023-08-23T12:51:02.212275","1000"
"2023-08-23T12:51:03.456741","1000"
"2023-08-23T12:51:04.680393","1000"
"2023-08-23T12:51:05.969351","1000"
"2023-08-23T12:51:07.200900","1000"
"2023-08-23T12:51:08.430315","1000"
"2023-08-23T12:57:09.678925","181001"
"2023-08-23T12:57:10.906335","1000"
"2023-08-23T12:57:12.121797","1000"
"2023-08-23T12:57:13.318405","1000"
"2023-08-23T12:57:14.532525","1000"
"2023-08-23T12:57:15.742320","1000"
"2023-08-23T12:57:16.941155","1001"
"2023-08-23T12:57:18.131455","1001"
"2023-08-23T12:57:19.332599","1000"
"2023-08-23T12:57:20.518953","1000"
"2023-08-23T12:57:21.716277","1000"
"2023-08-23T12:57:22.924460","1000"
"2023-08-23T12:57:24.112395","1000"
"2023-08-23T12:57:25.387182","1000"
"2023-08-23T12:57:26.598678","1000"
"2023-08-23T12:57:27.787414","1001"
"2023-08-23T12:57:28.957073","1000"
"2023-08-23T12:57:30.190111","1001"
"2023-08-23T12:57:31.401745","1000"
"2023-08-23T12:57:32.596245","1000"
"2023-08-23T12:57:33.806778","1000"
"2023-08-23T12:57:35.008632","1000"
"2023-08-23T12:57:36.201224","1001"
"2023-08-23T12:57:37.420846","1000"
"2023-08-23T12:57:38.634155","1000"
"2023-08-23T12:57:39.826355","1000"
"2023-08-23T12:57:41.027765","1000"
"2023-08-23T12:57:42.221221","1000"
"2023-08-23T12:57:43.399138","1000"
"2023-08-23T12:57:44.605717","1000"
"2023-08-23T12:57:45.800804","1001"
"2023-08-23T12:57:46.987930","1000"
"2023-08-23T12:57:48.192488","1000"
"2023-08-23T12:57:49.378650","1000"
"2023-08-23T12:57:50.581335","1000"
"2023-08-23T12:57:51.784778","1000"
"2023-08-23T12:57:53.035089","1000"
"2023-08-23T12:57:54.231587","1000"
"2023-08-23T12:57:55.439834","1000"
"2023-08-23T12:57:56.721129","1000"
"2023-08-23T12:57:57.906146","1000"
"2023-08-23T12:57:59.121978","1000"
"2023-08-23T12:58:00.330964","1000"
"2023-08-23T12:58:01.543490","1001"
"2023-08-23T12:58:02.735943","1000"
"2023-08-23T12:58:03.930171","1001"
"2023-08-23T12:58:05.120714","1000"
"2023-08-23T12:58:06.312843","1000"
"2023-08-23T12:58:07.531081","1000"
"2023-08-23T12:58:08.708155","1000"
"2023-08-23T12:58:09.922096","1000"
"2023-08-23T12:58:11.115757","1000"
"2023-08-23T12:58:12.328466","1000"
"2023-08-23T12:58:13.517989","1000"
"2023-08-23T12:58:14.707511","1000"
"2023-08-23T12:58:15.911705","1000"
"2023-08-23T12:58:17.109268","1000"
"2023-08-23T12:58:18.293101","1001"
"2023-08-23T12:58:19.482436","1000"
"2023-08-23T12:58:20.697052","1000"
"2023-08-23T12:58:21.879845","1000"
"2023-08-23T12:58:23.082747","1000"
"2023-08-23T12:58:24.302933","1000"
"2023-08-23T12:58:25.507374","1000"
"2023-08-23T12:58:26.781069","1001"
"2023-08-23T12:58:27.987124","1000"
"2023-08-23T12:58:29.179536","1000"
"2023-08-23T12:58:30.388125","1000"
"2023-08-23T12:58:31.617682","1001"
"2023-08-23T12:58:32.807705","1000"
"2023-08-23T12:58:33.998563","1000"
"2023-08-23T12:58:35.217835","1000"
"2023-08-23T12:58:36.437247","1000"
"2023-08-23T12:58:37.631169","1001"
"2023-08-23T12:58:38.816505","1000"
"2023-08-23T12:58:40.037668","1000"
"2023-08-23T12:58:41.306449","1000"
"2023-08-23T12:58:42.520383","1001"
"2023-08-23T12:58:43.772819","1000"
"2023-08-23T12:58:45.016039","1000"
"2023-08-23T12:58:46.249715","1000"
"2023-08-23T12:58:47.479966","1000"
"2023-08-23T12:58:48.780189","1001"
"2023-08-23T12:58:50.038791","1000"
"2023-08-23T12:58:51.302149","1000"
"2023-08-23T12:58:52.611119","1000"
"2023-08-23T12:58:53.877913","1000"
"2023-08-23T12:58:55.114456","1001"
"2023-08-23T12:58:56.343685","1000"
"2023-08-23T12:58:57.566671","1001"
"2023-08-23T12:58:58.803161","1000"
"2023-08-23T12:59:00.077221","1000"
"2023-08-23T12:59:01.284018","1001"
"2023-08-23T12:59:02.487052","1000"
"2023-08-23T12:59:03.677133","1000"
"2023-08-23T12:59:04.880397","1000"
"2023-08-23T12:59:06.095467","1000"
"2023-08-23T12:59:07.305637","1000"
"2023-08-23T12:59:08.526679","1000"
"2023-08-23T12:59:09.707022","1000"
"2023-08-23T12:59:10.920546","1001"
"2023-08-23T12:59:12.122899","1001"
"2023-08-23T12:59:13.303424","1000"
"2023-08-23T12:59:14.490095","1000"
"2023-08-23T12:59:15.692389","1001"
"2023-08-23T12:59:16.910331","1000"
"2023-08-23T12:59:18.116497","1001"
"2023-08-23T12:59:19.302775","1000"
"2023-08-23T12:59:20.528156","1000"
"2023-08-23T12:59:21.739353","1001"
"2023-08-23T12:59:22.920395","1000"
"2023-08-23T12:59:24.124843","1000"
"2023-08-23T12:59:25.319140","1001"
"2023-08-23T12:59:26.501128","1000"
"2023-08-23T12:59:27.735749","1000"
"2023-08-23T12:59:28.924305","1000"
"2023-08-23T12:59:30.146313","1000"
"2023-08-23T12:59:31.375983","1000"
"2023-08-23T12:59:32.558824","1000"
"2023-08-23T12:59:33.734020","1001"
"2023-08-23T12:59:34.983863","1000"
"2023-08-23T12:59:36.172386","1000"
"2023-08-23T12:59:37.377382","1000"
"2023-08-23T12:59:38.601531","1000"
"2023-08-23T12:59:39.786757","1000"
"2023-08-23T13:05:40.984357","181002"
"2023-08-23T13:05:42.240073","1000"
"2023-08-23T13:05:43.458483","1000"
"2023-08-23T13:05:44.649186","1000"
"2023-08-23T13:05:45.837643","1000"
"2023-08-23T13:05:47.020719","998"
"2023-08-23T13:05:48.204866","1001"
"2023-08-23T13:05:49.407716","1000"
"2023-08-23T13:05:50.570405","1000"
"2023-08-23T13:05:51.750905","1001"
"2023-08-23T13:05:52.971044","1000"
"2023-08-23T13:05:54.227104","1001"
"2023-08-23T13:05:55.407161","1000"
"2023-08-23T13:05:56.604111","1000"
"2023-08-23T13:05:57.791806","1000"
"2023-08-23T13:05:59.030075","1000"
"2023-08-23T13:06:00.225217","1000"
"2023-08-23T13:06:01.406651","1001"
"2023-08-23T13:06:02.592179","1001"
"2023-08-23T13:06:03.787685","1000"
"2023-08-23T13:06:04.996480","1000"
"2023-08-23T13:06:06.190218","1000"
"2023-08-23T13:06:07.404270","1001"
